Publication Date,Center,Recommendation,Title,Type,Page URL,File URL,Web Article URL,File Type,File Size,File Size (bytes),File Status,Has Hosted File
1999-01-01,,Archive,An Overview and Assessment of Domestic Violence ChildAbuse and Elder Abuse Data in Illinois,researchReport,https://icjia.illinois.gov/about/publications/an-overview-and-assessment-of-domestic-violence-childabuse-and-elder-abuse-data-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/OverviewDVChildAbuseElderAbuse.pdf,,PDF,24.9 MB,26074583,200,yes
1998-12-01,,Archive,Targeting Drug Activity Through Cash Transactions,general,https://icjia.illinois.gov/about/publications/targeting-drug-activity-through-cash-transactions/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Targeting%20Drug%20Activity.pdf,,PDF,1.6 MB,1692900,200,yes
1998-12-01,,Archive,Drugs and the Criminal Justice System,compiler,https://icjia.illinois.gov/about/publications/drugs-and-the-criminal-justice-system/,https://archive.icjia-api.cloud/files/icjia/pdf/compiler/DrugsCJS.pdf,,PDF,4.7 MB,4920266,200,yes
1998-11-01,,Archive,A Comparative Analysis of Probation Intakes in Illinois,researchReport,https://icjia.illinois.gov/about/publications/a-comparative-analysis-of-probation-intakes-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Comparative%20Analysis%20of%20Probation%20Intake%20in%20IL.pdf,,PDF,26.6 MB,27855100,200,yes
1998-11-01,,Archive,An Evaluation of Illinois Cash Transaction Reporting Units and Drug Conspiracy Task Forces,researchReport,https://icjia.illinois.gov/about/publications/an-evaluation-of-illinois-cash-transaction-reporting-units-and-drug-conspiracy-task-forces/,https://archive.icjia-api.cloud/files/icjia/pdf/compiler/DrugsCJS.pdf,,PDF,4.7 MB,4920266,200,yes
1998-11-01,,Archive,Gangs and Gang Activity in Illinois,researchReport,https://icjia.illinois.gov/about/publications/gangs-and-gang-activity-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Gang and Gang Activity in Illinois.pdf,,PDF,926.2 KB,948406,200,yes
1998-10-01,,Archive,Firearms,compiler,https://icjia.illinois.gov/about/publications/firearms/,https://archive.icjia-api.cloud/files/icjia/pdf/compfall98.pdf,,PDF,976.4 KB,999843,200,yes
1998-10-01,,Archive,An Implementation Evaluation of the Pretrial and Drug Intervention Programs in Illinois Macon and Peoria Counties,researchReport,https://icjia.illinois.gov/about/publications/an-implementation-evaluation-of-the-pretrial-and-drug-intervention-programs-in-illinois-macon-and-peoria-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Eval%20of%20the%20Pretrial%20and%20Drug%20InterventionPrograms.pdf,,PDF,11.8 MB,12394315,200,yes
1998-10-01,,Archive,Pretrial and Drug Intervention Programs in Macon Peoria Counties,general,https://icjia.illinois.gov/about/publications/pretrial-and-drug-intervention-programs-in-macon-peoria-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Pretrial%20and%20Drug%20Intervention%20Programs.pdf,,PDF,1.7 MB,1784523,200,yes
1998-08-01,,Archive,Law Enforcement,getTheFacts,https://icjia.illinois.gov/about/publications/law-enforcement/,https://archive.icjia-api.cloud/files/icjia/pdf/GetTheFacts/cops2.pdf,,PDF,1.0 MB,1095869,200,yes
1998-07-01,,Archive,Victims Rights,getTheFacts,https://icjia.illinois.gov/about/publications/victims-rights/,https://archive.icjia-api.cloud/files/icjia/pdf/GetTheFacts/victim2.pdf,,PDF,129.7 KB,132798,200,yes
1998-06-01,,Archive,The Rising Number of Female Offenders in the Criminal Justice System,compiler,https://icjia.illinois.gov/about/publications/the-rising-number-of-female-offenders-in-the-criminal-justice-system/,https://archive.icjia-api.cloud/files/icjia/pdf/compsum98.pdf,,PDF,287.5 KB,294398,200,yes
1998-06-01,,Archive,Chicago Homicide Dataset OffenderLevel File (OLF)1965 to 1995 Users guide and codebook,researchBulletin,https://icjia.illinois.gov/about/publications/chicago-homicide-dataset-offenderlevel-file-olf1965-to-1995-users-guide-and-codebook/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/CHD_OLFguide.pdf,,PDF,4.2 MB,4383021,200,yes
1998-06-01,,Archive,Chicago Arrestees Surveyed on Use Prevalence of Guns,general,https://icjia.illinois.gov/about/publications/chicago-arrestees-surveyed-on-use-prevalence-of-guns/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Chicago%20Arestees%20Surveyed.pdf,,PDF,1.8 MB,1847733,200,yes
1998-06-01,,Archive,Trends in Illinois Crime 1993 1997,general,https://icjia.illinois.gov/about/publications/trends-in-illinois-crime-1993-1997/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Trends%20in%20Illinois%20Crime%201993-1997.pdf,,PDF,1.5 MB,1573462,200,yes
1998-06-01,,Archive,An Interim Report of the Evaluation of the Illinois Department of Corrections Juvenile Division Special Supervision Units Program Sex Offender Treatment Unit,researchReport,https://icjia.illinois.gov/about/publications/an-interim-report-of-the-evaluation-of-the-illinois-department-of-corrections-juvenile-division-special-supervision-units-program-sex-offender-treatment-unit/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/InterimJuvenSexOffProg1998.pdf,,PDF,34.7 MB,36418486,200,yes
1998-06-01,,Archive,Evaluations of the Sheriffs Work Alternative Programs in Madison and Adams Counties,general,https://icjia.illinois.gov/about/publications/evaluations-of-the-sheriffs-work-alternative-programs-in-madison-and-adams-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Evaluations%20of%20the%20SWAP%20in%20Madison%20and%20Adams.pdf,,PDF,1.8 MB,1844331,200,yes
1998-06-01,,Archive,Juvenile Justice,getTheFacts,https://icjia.illinois.gov/about/publications/juvenile-justice/,https://archive.icjia-api.cloud/files/icjia/pdf/GetTheFacts/GTF_JuvenileJustice.pdf,,PDF,358.1 KB,366744,200,yes
1998-06-01,,Archive,Sex Offender Treatment at the Illinois Youth CenterHarrisburg,general,https://icjia.illinois.gov/about/publications/sex-offender-treatment-at-the-illinois-youth-centerharrisburg/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Sex%20Offender%20Treatment%20at%20the%20IL%20Youth%20Center-Harrisburg.pdf,,PDF,1.6 MB,1666706,200,yes
1998-05-01,,Archive,Combating the High Murder Rate in East St Louis A Look at Two Programs,general,https://icjia.illinois.gov/about/publications/combating-the-high-murder-rate-in-east-st-louis-a-look-at-two-programs/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Combating%20the%20High%20Murder%20Rate.pdf,,PDF,1.7 MB,1812334,200,yes
1998-05-01,,Archive,Rural Crime and Justice,compiler,https://icjia.illinois.gov/about/publications/rural-crime-and-justice/,https://archive.icjia-api.cloud/files/icjia/pdf/compspring98.pdf,,PDF,255.4 KB,261559,200,yes
1998-05-01,,Archive,A Time Study of Juvenile Probation Services in Illinois,researchReport,https://icjia.illinois.gov/about/publications/a-time-study-of-juvenile-probation-services-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/A%20Time%20Study%20of%20Juvenile%20Probation%20Services%20in%20Illinois.pdf,,PDF,273.6 KB,280158,200,yes
1998-05-01,,Archive,An Evaluation of the Adams County Sheriffs Work Alternative Program (SWAP),researchReport,https://icjia.illinois.gov/about/publications/an-evaluation-of-the-adams-county-sheriffs-work-alternative-program-swap/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/An%20Evaluation%20of%20the%20Adams%20County%20SWAP.pdf,,PDF,8.7 MB,9137581,200,yes
1998-05-01,,Archive,An Implementation Evaluation of the Pretrial and Drug Intervention Programs in Macon and Peoria Counties,researchReport,https://icjia.illinois.gov/about/publications/an-implementation-evaluation-of-the-pretrial-and-drug-intervention-programs-in-macon-and-peoria-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Eval%20of%20the%20Pretrial%20and%20Drug%20InterventionPrograms.pdf,,PDF,11.8 MB,12394315,200,yes
1998-05-01,,Archive,An Interim Report on the Illinois Department of Corrections Juvenile Sex Offender Treatment Program,researchReport,https://icjia.illinois.gov/about/publications/an-interim-report-on-the-illinois-department-of-corrections-juvenile-sex-offender-treatment-program/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/An%20Evaluation%20of%20the%20IDOC%20Juvenile%20Sex%20Offender%20Treatment%20Program.pdf,,PDF,347.0 KB,355281,200,yes
1998-05-01,,Archive,Gangs and Gang Activity in Illinois An Overview of the National Youth Gang Center Survey and A Summary of 1996 Interviews Conducted by the Illinois,researchReport,https://icjia.illinois.gov/about/publications/gangs-and-gang-activity-in-illinois-an-overview-of-the-national-youth-gang-center-survey-and-a-summary-of-1996-interviews-conducted-by-the-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Gang%20and%20Gang%20Activity%20in%20Illinois.pdf,,PDF,926.2 KB,948406,200,yes
1998-05-01,,Archive,An Evaluation of the Madison County Assessment and Treatment and Alternative Court,researchReport,https://icjia.illinois.gov/about/publications/an-evaluation-of-the-madison-county-assessment-and-treatment-and-alternative-court/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/1998%20Madison.pdf,,PDF,34.7 MB,36346875,200,yes
1998-05-01,,Archive,An Interim Evaluation Report on the Cook County Adult Sex Offender Probation Program,researchReport,https://icjia.illinois.gov/about/publications/an-interim-evaluation-report-on-the-cook-county-adult-sex-offender-probation-program/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Results%20of%20the%201997%20Illinois%20Adult%20Probation%20Outcome%20Study.pdf,,PDF,14.4 MB,15074474,200,yes
1998-05-01,,Archive,1998 Annual Report Motor Vehicle Theft Prevention Council,motorVehicleTheftPublications,https://icjia.illinois.gov/about/publications/1998-annual-report-motor-vehicle-theft-prevention-council/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/1998%20Madison.pdf,,PDF,34.7 MB,36346875,200,yes
1998-05-01,,Archive,A Comparative Analysis of Probation 1990 and 1995 Intakes in Illinois,researchReport,https://icjia.illinois.gov/about/publications/a-comparative-analysis-of-probation-1990-and-1995-intakes-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Comparative%20Analysis%20of%20Probation%20Intake%20in%20IL.pdf,,PDF,26.6 MB,27855100,200,yes
1998-05-01,,Archive,Results of the 1997 Illinois Adult Probation Outcome Survey,researchReport,https://icjia.illinois.gov/about/publications/results-of-the-1997-illinois-adult-probation-outcome-survey/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Results%20of%20the%201997%20Illinois%20Adult%20Probation%20Outcome%20Study.pdf,,PDF,14.4 MB,15074474,200,yes
1998-05-01,,Archive,1998 Statewide Motor Vehicle Theft Prevention Strategy,motorVehicleTheftPublications,https://icjia.illinois.gov/about/publications/1998-statewide-motor-vehicle-theft-prevention-strategy/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/1998%20Madison.pdf,,PDF,34.7 MB,36346875,200,yes
1998-04-01,,Archive,Illinois TruthinSentencing Commission Final Report,researchReport,https://icjia.illinois.gov/about/publications/illinois-truthinsentencing-commission-final-report/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Illinois TIS.pdf,,PDF,8.2 MB,8641105,200,yes
1998-04-01,,Archive,A Study of the Drug Use Forecasting Gun Addendum for Chicago Adult Male Arrestees,researchReport,https://icjia.illinois.gov/about/publications/a-study-of-the-drug-use-forecasting-gun-addendum-for-chicago-adult-male-arrestees/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/A%20Study%20Gun%20Addendum%20.pdf,,PDF,116.4 KB,119205,200,yes
1998-03-01,,Archive,Homicide Task Force Helps Solve Tough Cases in St Clair and Madison Counties,general,https://icjia.illinois.gov/about/publications/homicide-task-force-helps-solve-tough-cases-in-st-clair-and-madison-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Homicide%20Task%20Force%20Helps%20Solve%20Tough%20Cases.pdf,,PDF,1.7 MB,1753209,200,yes
1998-01-01,,Archive,An evaluation of the homicide and violent crime task force in St Clair and Madison counties,general,https://icjia.illinois.gov/about/publications/an-evaluation-of-the-homicide-and-violent-crime-task-force-in-st-clair-and-madison-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Evaluation%20of%20the%20Homicide%20and%20Violent%20Crime%20Task%20Force%20in%20St.%20Clair%20and%20Madison%20Counties.pdf,,PDF,1.1 MB,1203940,200,yes
1998-01-01,,Archive,McGruff Rural Residents Protect Yourself from Crime!,general,https://icjia.illinois.gov/about/publications/mcgruff-rural-residents-protect-yourself-from-crime/,https://archive.icjia-api.cloud/files/icjia/pdf/mcgruff/mgrural.pdf,,PDF,101.1 KB,103573,200,yes
1998-01-01,,Archive,McGruff Lets Be Safe (puzzle book),general,https://icjia.illinois.gov/about/publications/mcgruff-lets-be-safe-puzzle-book/,https://archive.icjia-api.cloud/files/icjia/pdf/brochures/Safe.pdf,,PDF,1.3 MB,1339316,200,yes
1998-01-01,,Archive,Illinois Criminal Justice Information Authority 1997 Annual Report,annualReport,https://icjia.illinois.gov/about/publications/illinois-criminal-justice-information-authority-1997-annual-report/,https://archive.icjia-api.cloud/files/icjia/pdf/AnnualReport/ICJIA 1997 Annual Report.pdf,,PDF,8.7 MB,9160188,200,yes
1997-10-01,,Archive,Responding to Juvenile Crime,compiler,https://icjia.illinois.gov/about/publications/responding-to-juvenile-crime/,https://archive.icjia-api.cloud/files/icjia/pdf/compiler/Responding%20to%20Juv%20Crime.pdf,,PDF,6.7 MB,6990964,200,yes
1997-10-01,,Archive,Gun Ownership and Use By Chicago Adult Male Arrestees (Final Report),researchReport,https://icjia.illinois.gov/about/publications/gun-ownership-and-use-by-chicago-adult-male-arrestees-final-report/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/A%20Study%20Gun%20Addendum%20.pdf,,PDF,116.4 KB,119205,200,yes
1997-08-01,,Archive,Survey of Illinois Criminal Justice Agencies Identifies Workload Problems,general,https://icjia.illinois.gov/about/publications/survey-of-illinois-criminal-justice-agencies-identifies-workload-problems/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Needs%20Assessment.pdf,,PDF,1.3 MB,1380111,200,yes
1997-06-01,,Archive,Orders of Protection Reported on ISP LEADS 19911995 A Measure of Domestic Violence in Illinois,researchReport,https://icjia.illinois.gov/about/publications/orders-of-protection-reported-on-isp-leads-19911995-a-measure-of-domestic-violence-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/1996CHRIAudit.pdf,,PDF,4.3 MB,4552372,200,yes
1997-06-01,,Archive,The 1996 Criminal History Records Audit,researchReport,https://icjia.illinois.gov/about/publications/the-1996-criminal-history-records-audit/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/1996CHRIAudit.pdf,,PDF,4.3 MB,4552372,200,yes
1997-06-01,,Archive,Dealing with Sex Offenders,compiler,https://icjia.illinois.gov/about/publications/dealing-with-sex-offenders/,https://archive.icjia-api.cloud/files/icjia/pdf/compiler/Dealing%20with%20Sex%20Offenders.pdf,,PDF,5.3 MB,5569303,200,yes
1997-06-01,,Archive,Needs Assessment Survey of Illinois Criminal Justice Agencies,researchReport,https://icjia.illinois.gov/about/publications/needs-assessment-survey-of-illinois-criminal-justice-agencies/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Needs%20Assessment.pdf,,PDF,1.3 MB,1380111,200,yes
1997-06-01,,Archive,The Effects of Notices to Appear (NTAs) and Summonses on Criminal History Reporting,general,https://icjia.illinois.gov/about/publications/the-effects-of-notices-to-appear-ntas-and-summonses-on-criminal-history-reporting/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Effects%20of%20NTAs.pdf,,PDF,1.1 MB,1112529,200,yes
1997-06-01,,Archive,Needs Assessment Survey of Illinois Criminal Justice Agencies (Executive Summary),researchReport,https://icjia.illinois.gov/about/publications/needs-assessment-survey-of-illinois-criminal-justice-agencies-executive-summary/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Needs Assessment Summary.pdf,,PDF,799.2 KB,818371,200,yes
1997-06-01,,Archive,Community Policing in Chicago Year Four An Interim Report,researchReport,https://icjia.illinois.gov/about/publications/community-policing-in-chicago-year-four-an-interim-report/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/CAPS4.pdf,,PDF,6.0 MB,6324067,200,yes
1997-06-01,,Archive,Trends and Issues 97,researchReport,https://icjia.illinois.gov/about/publications/trends-and-issues-97/,https://archive.icjia-api.cloud/files/icjia/pdf/oga/Effects%20of%20NTAs.pdf,,PDF,1.1 MB,1112529,200,yes
1997-06-01,,Archive,An Evaluation of the Homicide and Violent Crime Strike Force Program in Madison and St Clair Counties,researchReport,https://icjia.illinois.gov/about/publications/an-evaluation-of-the-homicide-and-violent-crime-strike-force-program-in-madison-and-st-clair-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/EvalHom.pdf,,PDF,199.9 KB,204714,200,yes
1997-06-01,,Archive,An Evaluation of the Illinois State Police Gang Crime Witness Protection Program,researchReport,https://icjia.illinois.gov/about/publications/an-evaluation-of-the-illinois-state-police-gang-crime-witness-protection-program/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Illinois%20State%20Police%20Gang%20Crime%20Witness%20Protection%20Program.pdf,,PDF,173.8 KB,177967,200,yes
